__id__,accuracy,latitude,longitude,altitude,course,fixtime,speed
kHaoojqbQKY8evUMuD5W,1.5,10.7723724,106.6585277,0.2999999999999998,244.23623657226562,2025-04-02T09:51:19.805664Z,1.1756830215454102
5h8HW0HcUF3UJcUYDSyL,1.5,10.7723355,106.6584695,1.1999999999999997,237.12417602539062,2025-04-02T09:51:24.822154Z,1.339031457901001
WAY7d6VNbS2uFX8hy3f3,1.5,10.7723032,106.6584087,2.3,236.6187286376953,2025-04-02T09:51:29.823997Z,1.3744152784347534
1gRJRQC7Q9Ec6B1D2YuC,1.4600000381469727,10.7722684,106.6583502,3.5999999999999996,234.99720764160156,2025-04-02T09:51:34.815560Z,1.2701289653778076
RQJglnkIexcgvCDwIFIa,1.3830000162124634,10.7722401,106.6582898,4.9,240.2555389404297,2025-04-02T09:51:39.829780Z,1.2798875570297241
Dba26DQi4Nye4yaVtzPi,1.399999976158142,10.7722082,106.6582306,4.5,222.5474395751953,2025-04-02T09:51:44.830709Z,1.2951502799987793
gFnpGJJOonnE7uezLN4L,1.465999960899353,10.7721811,106.6581719,3.8,237.4849090576172,2025-04-02T09:51:49.815603Z,1.2227554321289062
5gLfJdy9ciCDYnwJUhfF,1.5,10.7721543,106.6581194,4.8,235.3616180419922,2025-04-02T09:51:54.816896Z,1.1452555656433105
IgIsb6eRQffjt15Jaehw,1.5,10.7721298,106.6580613,6.1,253.5201873779297,2025-04-02T09:51:59.812711Z,1.2381819486618042
D0FpRBRhxkNKv8go2T6Y,1.5,10.7721043,106.6580041,7,256.68463134765625,2025-04-02T09:52:04.832727Z,1.263255000114441
FGDcpgLAj2ALBBxfBf3Z,1.5,10.7720793,106.6579482,8.2,246.24319458007812,2025-04-02T09:52:09.818938Z,1.2732086181640625
64Y50siBfM4xMXdzqHoz,1.399999976158142,10.7720338,106.6578938,8.8,209.5853271484375,2025-04-02T09:52:14.817605Z,1.3205163478851318
gfG1nMv9kSqdpGN1jAnc,1.399999976158142,10.7719997,106.6578429,9.8,232.4506378173828,2025-04-02T09:52:19.784436Z,1.2997701168060303
fpNmu37B5a2bIUpn1VsI,1.4800000190734863,10.7719565,106.657816,11.5,201.30967712402344,2025-04-02T09:52:24.835727Z,1.0939908027648926
v4BergKx5V33KO0VFyvN,1.4160000085830688,10.7719224,106.6577802,14.100000000000001,238.9055938720703,2025-04-02T09:52:29.801712Z,0.9217369556427002
Hg0RISo9hPMxMBERaasU,1.4160000085830688,10.7719005,106.6577339,15.7,252.17379760742188,2025-04-02T09:52:34.792743Z,0.8757543563842773
6CYoHtE7oObmKFIZRUIe,31.19499969482422,10.7701397,106.6585677,4.300000190734863,0,2025-04-02T09:56:44.710065Z,0
XGSfTutd17bLZmVMa5R3,31.19499969482422,10.7701397,106.6585677,4.300000190734863,0,2025-04-02T09:56:47.877585Z,0
41YxqMEX61tTA2sYmWSf,47.176998138427734,10.7700234,106.658526,4.200000286102295,205.83050537109375,2025-04-02T09:56:57.254640Z,0.8378607034683228
widNXPidr907xsn2cnxR,47.176998138427734,10.7700234,106.658526,4.200000286102295,205.83050537109375,2025-04-02T09:56:57.254640Z,0.8378607034683228
SPjJt7DdB56bE16tIuUQ,16.417999267578125,10.7705436,106.6580747,3.8999998569488525,0,2025-04-02T09:57:07.263672Z,3.714747190475464
BaqLNuwoX29rgRpeIEi6,6.21999979019165,10.7697924,106.6583139,4.200000286102295,174.93292236328125,2025-04-02T09:57:11.825508Z,3.5817840099334717
HfbBl2KVi6XC9m4ZP1QH,5.300000190734863,10.769143,106.6584985,3.700000047683716,177.49374389648438,2025-04-02T09:57:16.798791Z,1.8585498332977295
L1DyuxXkykmMTcFBWuPF,4.815999984741211,10.7686445,106.6587029,3.700000047683716,155.61607360839844,2025-04-02T09:57:21.825574Z,6.225034236907959
YS7GOZkMoh2ECzabKhcw,4.579999923706055,10.7680806,106.659004,3.700000047683716,153.85227966308594,2025-04-02T09:57:26.818707Z,7.994938850402832
wrJRbmg7IxVcJsRXyvew,4.116000175476074,10.7676178,106.6590854,3.700000047683716,157.85394287109375,2025-04-02T09:57:31.820472Z,9.240849494934082
ymyp2ts6pvnWpo87RJFV,4.116000175476074,10.7670021,106.6593924,3.700000047683716,155.458984375,2025-04-02T09:57:36.830768Z,12.230978965759277
RyfenyuS8nAfsknFP9H2,4.559999942779541,10.7665046,106.659403,3.700000047683716,167.6149444580078,2025-04-02T09:57:41.835185Z,11.462571144104004
upk5uNwgN7XA4OZh5D28,4.2829999923706055,10.7663802,106.6593143,3.700000047683716,168.73825073242188,2025-04-02T09:57:46.828048Z,8.523723602294922
phfG4C98fQYiEeAebqQL,3.565999984741211,10.7661815,106.6593583,3.700000047683716,165.93942260742188,2025-04-02T09:57:51.817827Z,6.327739238739014
gOachm4UWZ5Py4w3db6Z,2.819999933242798,10.7659131,106.6593977,3.700000047683716,161.39903259277344,2025-04-02T09:57:56.832074Z,6.9372239112854
bA4RDRNhqxIjpVBbT815,2.4200000762939453,10.7656275,106.6594525,3.700000047683716,165.05252075195312,2025-04-02T09:58:01.819386Z,7.036869049072266
RpITYFIxn7aBqSQFLJCn,2.114000082015991,10.7653988,106.6595381,3.700000047683716,163.9957733154297,2025-04-02T09:58:05.812540Z,6.338898181915283
CNxWB3oAkR2Sp0pG7SDq,2.059999942779541,10.7650813,106.6596297,3.700000047683716,161.0146026611328,2025-04-02T09:58:11.834394Z,6.283783912658691
VOGWZazahf5DXG2Tcfss,2.0160000324249268,10.7648132,106.6597267,3.700000047683716,160.00900268554688,2025-04-02T09:58:16.800686Z,6.007035255432129
AQFYAwwZMiYvxUe2byxv,2.115999937057495,10.764559,106.6598257,3.700000047683716,164.94094848632812,2025-04-02T09:58:21.818136Z,5.531209468841553
cj3P2vVxTfJrHats2ucK,2.140000104904175,10.7644219,106.6598632,3.700000047683716,152.16156005859375,2025-04-02T09:58:26.813629Z,2.053420066833496
wzD4xVUVyseBx4RYN3AT,2.183000087738037,10.7644034,106.6598799,3.700000047683716,0,2025-04-02T09:58:31.801697Z,0.000010546531484578736
86r3bukqhZt7zhGZ8xVO,2.0799999237060547,10.7644033,106.65988,3.700000047683716,0,2025-04-02T09:58:36.816142Z,1.4121960267843292e-9
904iBZMZsPsAEEwP4I66,1.065999984741211,10.7644033,106.65988,3.700000047683716,0,2025-04-02T09:58:41.822625Z,2.821767613406939e-13
53uvcJMUO5N9AM9JDiHz,1.159999966621399,10.7643577,106.6598884,3.5,160.96417236328125,2025-04-02T09:58:46.822407Z,2.372187852859497
XUeUJeivj2yDR8wyMyXK,1.7000000476837158,10.7642449,106.6599138,3.3,168.9525146484375,2025-04-02T09:58:51.822517Z,1.8895663022994995
NayJRfPiKO34lIRhGUsT,1.9160000085830688,10.7641656,106.6599377,3.1999999999999997,161.00559997558594,2025-04-02T09:58:56.821243Z,1.683685541152954
OjaIEFXlicWRFWH25GY6,2.259999990463257,10.7640746,106.6599996,3.1999999999999997,165.35716247558594,2025-04-02T09:59:01.831313Z,2.078115940093994
chU8VsygZzt3cibv99qW,2.365999937057495,10.7639297,106.6599953,-0.20000000000000018,168.975830078125,2025-04-02T09:59:06.812216Z,2.3383517265319824
A2pjDWClUyElQfe7FPEW,2.200000047683716,10.7637563,106.6600422,-0.7000000000000002,160.0709991455078,2025-04-02T09:59:11.825390Z,4.535801410675049
F9gSMkm4gAHrr5yFz7GS,2.140000104904175,10.7635167,106.6601126,-0.8000000000000003,165.0242919921875,2025-04-02T09:59:16.816838Z,5.1248555183410645
6ajwnM5zMMb4eBhcXbOm,2.1600000858306885,10.763324,106.6601381,-1.1,171.94302368164062,2025-04-02T09:59:21.831114Z,2.9642364978790283
q9cHky1NmNZ0Bh7wdO7p,2.2160000801086426,10.7632349,106.6601659,-0.6000000000000001,169.0421905517578,2025-04-02T09:59:26.828195Z,1.208665370941162
J9lrZGzrzo6y5qPeI6OM,2.259999990463257,10.7631795,106.6601995,-0.6000000000000001,161.04258728027344,2025-04-02T09:59:31.837360Z,1.5880074501037598
pgV1dgIHp21GCeUG9nVq,2.25,10.7631014,106.660217,-1.7000000000000002,168.35403442382812,2025-04-02T09:59:36.826476Z,1.7839220762252808
jYTasCSQk1hyHZCYcYfm,2.299999952316284,10.7629959,106.6602658,-4,159.91055297851562,2025-04-02T09:59:41.831040Z,2.1587581634521484
4CUbVXTotOUl3SOXOElN,2.4200000762939453,10.7628319,106.6603364,-5.2,161.24435424804688,2025-04-02T09:59:46.815074Z,3.4673452377319336
fe1MDbkQ8wHEFvr6a7tx,2.5,10.7626089,106.6604158,-6.8,165.7663116455078,2025-04-02T09:59:51.814451Z,5.679699897766113
pjE8BSaImecMBDMT2NYG,2.5199999809265137,10.7623278,106.6604715,-9.5,172.10845947265625,2025-04-02T09:59:56.816089Z,5.918408393859863
1rXFoBml5oLNEdet0So9,2.7330000400543213,10.7620561,106.6605093,-11.399999999999999,175.2550048828125,2025-04-02T10:00:01.788043Z,5.730686187744141
WSugwTsr4sKco5Wlb7cL,3.240000009536743,10.7617666,106.6604663,-10.399999999999999,188.6529083251953,2025-04-02T10:00:06.794099Z,5.7905049324035645
I94QDJTs74NAXkKgkiS5,3.183000087738037,10.7616209,106.6604976,-5.5,175.6099853515625,2025-04-02T10:00:11.786274Z,3.2935352325439453
JFdqRpf4deDba7gos0ff,3,10.7616005,106.6604806,-4.6000000000000005,0,2025-04-02T10:00:16.822242Z,0.0038458690978586674
rHLEc62mb2jj5d3T4ULN,2.640000104904175,10.7616017,106.66048,-4.6000000000000005,0,2025-04-02T10:00:21.822624Z,1.1355817619573827e-8
lMBa24zcrytISMfqSEgt,2.5999999046325684,10.7615063,106.660525,-0.9000000000000004,194.01808166503906,2025-04-02T10:00:27.793444Z,1.358765959739685
13DYICV6lo2m49GyIm6N,2.4600000381469727,10.761436,106.6605535,-0.30000000000000027,193.944091796875,2025-04-02T10:00:32.809257Z,1.0601110458374023
ucz04KJdYqbsT1fBcctd,2.240000009536743,10.7613612,106.6605749,-0.5,193.99517822265625,2025-04-02T10:00:37.818453Z,1.268560528755188
7GEM33uJdWQ8P1ZQU49D,2.0329999923706055,10.7612979,106.6606034,-2.3,181.08786010742188,2025-04-02T10:00:42.829858Z,0.3016887307167053
qaauSafsznLAkcNK3GWO,2.0999999046325684,10.7612801,106.6606166,-2.6000000000000005,0,2025-04-02T10:00:47.832095Z,0.0001889341074274853
oKqFQOLc9cFKXQJ24nkK,2.200000047683716,10.76128,106.6606167,-2.6000000000000005,0,2025-04-02T10:00:52.829844Z,4.278278424862947e-7
UL77b0wmd2KeNZDh34cE,2.2829999923706055,10.7611686,106.6606859,-3,0,2025-04-02T10:00:57.834888Z,0.001955428859218955
gSulBwu0Ydyj8zz0NfAQ,2.315999984741211,10.7610602,106.66073,-2.9000000000000004,0,2025-04-02T10:01:02.826026Z,0.05963672325015068
Rb0YRZsFQGXfDFY905Ox,2.4159998893737793,10.76106,106.6607383,-3,0,2025-04-02T10:01:07.829190Z,0.000003980271685577463
DdRQ8RGHtaLPXJD5Lw50,2.559999942779541,10.76106,106.6607383,-3,0,2025-04-02T10:01:12.831748Z,1.0799791283488958e-8
MoG3SpsDj28ZMprBSrAR,2.565999984741211,10.7609444,106.6607665,-4.4,192.97702026367188,2025-04-02T10:01:17.830406Z,0.9532824158668518
i0eLEelRgqO621gNadY0,2.5399999618530273,10.7608977,106.6608081,-4.6000000000000005,191.29879760742188,2025-04-02T10:01:22.823742Z,0.7399353981018066
M9xGPvWIM3j88w9EdURF,2.5160000324249268,10.760824,106.6608527,-4.7,192.5985565185547,2025-04-02T10:01:27.831415Z,1.296059489250183
Sp9Pzvgwfs7xDeMqK13h,2.4660000801086426,10.7607563,106.6609176,-3.7,193.25936889648438,2025-04-02T10:01:32.829809Z,1.393558382987976
ze7WpKhrIyktbdwpXFRs,2.319999933242798,10.7607118,106.6609463,-3.1000000000000005,181.1486053466797,2025-04-02T10:01:37.827570Z,0.38245558738708496
sCyPQu5LIycFWJKFqO6L,2.4800000190734863,10.7606685,106.6609668,-2.9000000000000004,0,2025-04-02T10:01:42.830765Z,0.0670221745967865
L3satcLGy6YBw5SPibFL,2.4159998893737793,10.7605824,106.6609765,-3.2,180.9688262939453,2025-04-02T10:01:47.831147Z,0.3908923268318176
5xdKL3CBDlTYwmAJwheu,2.549999952316284,10.7605617,106.66098,-3.3,0,2025-04-02T10:01:52.829457Z,0.009009871631860733
rYVFJuFCly4hNRHgKUVQ,2.6600000858306885,10.7605617,106.66098,-3.3,0,2025-04-02T10:01:57.830119Z,0.00001613751010154374
toJ3XbNwAXU2qnbDvNYS,2.365999937057495,10.7604752,106.6610229,-2.6000000000000005,0,2025-04-02T10:02:02.828302Z,0.0018489882349967957
vlnINhmZUQCTSIRmJVOo,1.0829999446868896,10.760475,106.6610233,-2.6000000000000005,0,2025-04-02T10:02:07.799617Z,0.00005381443043006584
Pd5LycPUxCSWhrNB91fU,1.100000023841858,10.760475,106.6610233,-2.6000000000000005,0,2025-04-02T10:02:12.820260Z,4.3608994815258484e-7
8CzsNcU5rbCRsWs6Idh2,1.100000023841858,10.760475,106.6610233,-2.6000000000000005,0,2025-04-02T10:02:17.799522Z,2.149910471871408e-9
ckglpQ0OweOGp443O1vB,1.7400000095367432,10.760475,106.6610233,-2.6000000000000005,0,2025-04-02T10:02:22.827599Z,3.124209062028288e-13
mXgtuL2CopCSqQrXmawt,1.440000057220459,10.760475,106.6610233,-2.6000000000000005,0,2025-04-02T10:02:27.809531Z,1.1994315181904427e-14
3Y48MkKqdf8hkBXY49C0,2.132999897003174,10.760475,106.6610233,-2.6000000000000005,0,2025-04-02T10:02:32.822815Z,4.477639497951621e-18
yxnGSYM5h6KryVdrOIai,2.4600000381469727,10.7604575,106.6611166,-1.5,93.80388641357422,2025-04-02T10:02:37.830690Z,0.12547560036182404
1TDvfGvYtgWPBlDx8XbE,2.6600000858306885,10.7604451,106.6611366,-1.4000000000000004,0,2025-04-02T10:02:42.816790Z,0.0017342177452519536
7Y6jxECvKKsnRq51O4cM,2.700000047683716,10.760445,106.6611367,-1.4000000000000004,0,2025-04-02T10:02:47.804269Z,0.0000011746403743018163
JPspLXR7yJ6hjE2lDZ5j,2.359999895095825,10.7603258,106.6611853,0.3999999999999999,133.19198608398438,2025-04-02T10:02:52.827939Z,1.7307542562484741
Jbn92cKmbNgjbCd5GCu7,2.0329999923706055,10.7602787,106.6612513,0.9999999999999998,82.31705474853516,2025-04-02T10:02:57.801908Z,1.1628167629241943
lgDElZ72HLkEzJdwzCo8,2,10.760279,106.6612968,1.1999999999999997,80.0876235961914,2025-04-02T10:03:02.827017Z,1.1844171285629272
LWz9lre0ljSomvW9q3Uo,1.9830000400543213,10.7602931,106.6613451,1.2999999999999998,87.21524047851562,2025-04-02T10:03:07.819106Z,0.483084112405777
HgReGBz1ayl0p7pCCLVc,2.1500000953674316,10.7603137,106.6613805,2.1999999999999997,0,2025-04-02T10:03:12.800397Z,0.03265295922756195
hVrstqQdlaaksadBXkz2,2.2200000286102295,10.7603355,106.6614333,3,67.73128509521484,2025-04-02T10:03:17.833685Z,1.1678117513656616
qqQC8dAGJtUwndHoGU1B,2.0999999046325684,10.7603445,106.6614865,3.6999999999999997,100.54109954833984,2025-04-02T10:03:22.824019Z,0.9226853847503662
PX1eGTVmOxOc8QYgkWtL,1.940000057220459,10.760331,106.6615582,3.6999999999999997,0,2025-04-02T10:03:27.823014Z,0.0593736506998539
RPtpOWWCgebqlj1DaXYx,2,10.7603283,106.6615667,3.9,0,2025-04-02T10:03:32.829495Z,0.000015949030057527125
hV09CJwisLB8uSnGlubC,1.399999976158142,10.7603283,106.6615667,3.9,0,2025-04-02T10:03:37.815695Z,7.318167405401255e-8
LBpfxKEinIA9Ln8DpPMA,0.9829999804496765,10.7603283,106.6615667,3.9,0,2025-04-02T10:03:42.828601Z,4.0002284817930445e-10
PIKWxOgc0joHwb60N2KJ,1,10.7603283,106.6615667,3.9,0,2025-04-02T10:03:47.817853Z,4.873912688371784e-13
